track_id,playlist_name,playlist_creator,duration_s,loudness_db,tempo_bpm,time_signature,key,mode,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,explicit,popularity,artist_popularity,artist_genres,artist_followers
spotify:track:6FRgc3WbVBgkYlJ9EycsD8,U DO YO THING 2020,Diogo Sá,483.84,-8.482,124.993,4,1,1,0.813,0.785,0.0778,8.68e-05,0.595,0.0987,0.271,False,6,27,['acid house'],18424
spotify:track:5pagyQlJZ0Lf8zgCwVCu07,U DO YO THING 2020,Diogo Sá,356.3077,-9.713,130.003,4,6,0,0.767,0.818,0.0617,0.0183,0.91,0.11,0.0507,False,0,1,[],50
spotify:track:4MyfCSvggKffu9jZUpDHfD,U DO YO THING 2020,Diogo Sá,391.1726,-11.537,140.017,4,11,0,0.588,0.791,0.0606,0.0356,0.0687,0.0675,0.228,False,28,30,"['experimental techno', 'float house', 'minimal dub', 'modular techno', 'outsider house']",13032
spotify:track:0U75RBqHFyMmdGnaA3Eb7x,U DO YO THING 2020,Diogo Sá,436.5722,-10.408,125.981,4,7,1,0.693,0.667,0.138,0.00719,0.451,0.608,0.0872,False,29,43,"['acid house', 'dark disco', 'deep house', 'detroit techno', 'dub techno', 'electro', 'float house', 'intelligent dance music', 'microhouse', 'minimal dub', 'minimal techno', 'outsider house', 'tech house', 'techno']",46905
spotify:track:1nL5XZ8w33O3YeZDMlLJkW,U DO YO THING 2020,Diogo Sá,368.16162,-7.885,143.005,4,1,1,0.578,0.837,0.0416,0.0022,0.903,0.105,0.215,False,9,38,"['minimal dub', 'raw techno']",11019
spotify:track:31fHyB2Granyqy1rstDGrG,U DO YO THING 2020,Diogo Sá,352.32812,-7.613,128.041,4,11,0,0.776,0.665,0.227,0.000522,0.567,0.113,0.158,False,21,20,['minimal dub'],7083
spotify:track:0MBKLAcupOXPLQU0LRWyPR,U DO YO THING 2020,Diogo Sá,361.6,-8.08,138.011,3,0,1,0.519,0.86,0.0438,0.000289,0.743,0.116,0.283,False,12,17,['techno rave'],925
spotify:track:6e9TF3a12FMkeHlUKj2dYI,U DO YO THING 2020,Diogo Sá,210.93333,-11.987,150.179,4,1,1,0.654,0.861,0.0443,0.00545,0.892,0.158,0.325,False,9,2,[],18
spotify:track:385poZDk3lEmonwvCr5XUl,U DO YO THING 2020,Diogo Sá,373.13867,-6.652,136.977,4,10,0,0.442,0.961,0.0399,4.23e-06,0.828,0.146,0.551,False,41,48,"['dark techno', 'deep euro house', 'hard techno', 'raw techno', 'tech house']",35678
spotify:track:0DuHkX2KrnjXJvVuFrt3Gc,U DO YO THING 2020,Diogo Sá,609.8667,-5.151,139.995,4,11,0,0.596,0.973,0.0706,2.62e-06,0.869,0.0704,0.111,False,13,20,[],224
spotify:track:3o9tdbDkDMbvT9mnO6TYs9,U DO YO THING 2020,Diogo Sá,445.44363,-8.997,133.543,4,7,1,0.771,0.729,0.0529,0.00559,0.839,0.105,0.626,False,8,5,[],70
spotify:track:5ptZMSyHZB75AlZkqZBPbR,U DO YO THING 2020,Diogo Sá,496.50903,-10.058,138.008,4,1,1,0.753,0.96,0.074,0.00125,0.857,0.103,0.129,False,5,33,"['minimal dub', 'techno']",17053
spotify:track:6XmGhb4ngOEqgj3Sa98Ycw,U DO YO THING 2020,Diogo Sá,363.45654,-7.315,126.918,4,10,0,0.78,0.732,0.231,0.000625,0.61,0.106,0.664,False,9,36,"['minimal dub', 'minimal techno']",58209
spotify:track:7JLrkpQQpjHlKtEcV82xkl,U DO YO THING 2020,Diogo Sá,408.84,-14.385,131.948,4,6,0,0.767,0.617,0.157,0.461,0.855,0.112,0.52,False,1,43,"['acid house', 'dark disco', 'deep house', 'detroit techno', 'dub techno', 'electro', 'float house', 'intelligent dance music', 'microhouse', 'minimal dub', 'minimal techno', 'outsider house', 'tech house', 'techno']",46905
spotify:track:6sJYB4mlv1tbUCKUd6iv4T,U DO YO THING 2020,Diogo Sá,309.85074,-10.913,134.007,4,1,0,0.789,0.585,0.079,0.000211,0.876,0.0711,0.208,False,14,34,"['australian techno', 'destroy techno', 'electro', 'ghettotech']",11608
spotify:track:5jku14D6MeKJYhqMIM6KUb,U DO YO THING 2020,Diogo Sá,362.0,-7.26,145.01,4,1,1,0.662,0.946,0.0443,0.0551,0.895,0.25,0.208,False,14,19,['australian techno'],637
spotify:track:67XmyIQHiKB2go1hlT8MWV,U DO YO THING 2020,Diogo Sá,491.39246,-8.542,125.517,4,11,0,0.627,0.937,0.0392,0.106,0.885,0.109,0.207,False,21,35,"['bass music', 'classic dubstep', 'future garage', 'minimal dnb']",34731
spotify:track:6o7MDVnZ7MKMorNJ9VRjZI,U DO YO THING 2020,Diogo Sá,293.63956,-13.506,131.019,4,7,1,0.744,0.561,0.0521,0.0155,0.703,0.0953,0.238,False,7,13,[],442
spotify:track:1XDus5YFA46CuYuKTLdG8C,U DO YO THING 2020,Diogo Sá,337.87076,-7.104,131.996,4,10,0,0.789,0.921,0.053,0.00085,0.906,0.0522,0.608,False,14,34,"['australian techno', 'destroy techno', 'electro', 'ghettotech']",11608
spotify:track:0fIPrtVqAd1rHnGSByqnzq,U DO YO THING 2020,Diogo Sá,406.15384,-6.41,142.986,4,1,0,0.761,0.982,0.0666,0.00016,0.9,0.104,0.207,False,39,40,"['hard techno', 'minimal dub', 'norwegian techno']",6320
