track_id,playlist_name,playlist_creator,duration_s,loudness_db,tempo_bpm,time_signature,key,mode,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,explicit,popularity,artist_popularity,artist_genres,artist_followers
spotify:track:5gNUGHFPrKeamvHlBV6ZN9,Moscow Reisen,rnightscales,201.45332,-10.495,133.586,4,6,0,0.607,0.939,0.0595,0.00272,0.553,0.104,0.411,False,0,6,[],210
spotify:track:5whwTa5o97YMG0ZMiDjn7l,Moscow Reisen,rnightscales,397.54358,-14.768,133.01,4,2,1,0.607,0.472,0.0365,0.000771,0.785,0.357,0.0926,False,12,9,"['ebm', 'electro-industrial']",3715
spotify:track:7oLiQbCP55rZT7qLK7AuyF,Moscow Reisen,rnightscales,377.2098,-11.135,124.028,4,6,0,0.837,0.513,0.0946,0.00304,0.922,0.078,0.869,False,0,3,[],137
spotify:track:6nCADD4gPE6pIBJTV3hrlZ,Moscow Reisen,rnightscales,450.71878,-12.039,120.006,4,7,1,0.805,0.511,0.0439,0.00277,0.841,0.0928,0.0371,False,8,46,"['munich electronic', 'organic house']",24379
spotify:track:6V4Q5e0Ovxc03e43SxSMjT,Moscow Reisen,rnightscales,292.40988,-9.208,122.012,4,8,1,0.802,0.563,0.0576,0.0952,0.891,0.109,0.0776,False,0,50,"['electro house', 'electronica', 'float house']",75990
spotify:track:1H4bZzsp0QgkDcdd03H1PC,Moscow Reisen,rnightscales,443.3203,-13.605,127.999,4,2,1,0.717,0.712,0.0474,0.0177,0.907,0.104,0.0392,False,12,15,['acid techno'],1551
spotify:track:43MCrnrty0m7vZpxmRFfvj,Moscow Reisen,rnightscales,457.59464,-10.258,122.013,4,8,0,0.801,0.672,0.0554,0.00149,0.909,0.0672,0.139,False,10,43,"['cologne electronic', 'deep euro house', 'minimal techno', 'organic house', 'tech house']",17744
spotify:track:4QZpiZHpwR4D27MTlsyPuc,Moscow Reisen,rnightscales,486.05493,-7.954,122.995,4,8,0,0.74,0.696,0.0462,0.285,0.922,0.0633,0.699,False,9,39,"['focus trance', 'israeli techno', 'organic house', 'tech house']",13283
spotify:track:0WMEKJjKBMS4HIdNP04xO1,Moscow Reisen,rnightscales,451.96332,-13.162,129.998,4,6,1,0.601,0.775,0.041,0.0566,0.873,0.106,0.0398,False,8,32,"['minimal dub', 'minimal techno', 'spanish techno', 'techno']",38386
spotify:track:3NyDWXBMQyibwuzPQVirIc,Moscow Reisen,rnightscales,488.16336,-14.315,125.019,4,4,0,0.786,0.641,0.0519,0.00132,0.913,0.11,0.0347,False,11,44,"['dub techno', 'electronica', 'float house', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house', 'techno']",37849
spotify:track:3frAFXJipuX378k9Ib3NYV,Moscow Reisen,rnightscales,367.31647,-15.718,139.994,4,9,0,0.513,0.497,0.0354,0.442,0.859,0.0845,0.151,False,14,21,"['acid techno', 'ambient techno']",2604
spotify:track:3pzKbqno6WCRUEIXa44VPk,Moscow Reisen,rnightscales,354.7356,-11.124,120.003,4,7,1,0.718,0.56,0.041,0.0178,0.735,0.112,0.0693,False,19,15,"['dark disco', 'indonesian electronic']",1478
spotify:track:20cpJgosGV9jJN80pI63CI,Moscow Reisen,rnightscales,563.30664,-5.218,119.994,4,1,0,0.64,0.815,0.0464,0.0254,0.776,0.0592,0.729,False,0,50,"['filter house', 'nu disco']",24130
spotify:track:3yWl69NlEkqdGDUtLzDQl4,Moscow Reisen,rnightscales,407.41153,-13.778,125.036,4,1,1,0.696,0.536,0.0736,0.228,0.857,0.141,0.0748,False,4,13,[],627
spotify:track:4asngNV0Bc0RmKFJpPZr9O,Moscow Reisen,rnightscales,551.66724,-11.354,122.007,4,7,1,0.787,0.476,0.106,0.000616,0.865,0.0587,0.161,False,28,57,['hamburg electronic'],56824
spotify:track:658lejQ8rSG1OaRyhm13no,Moscow Reisen,rnightscales,363.12485,-9.257,124.974,4,5,0,0.749,0.529,0.0564,0.00135,0.823,0.125,0.517,False,19,43,"['deep house', 'electronica', 'float house', 'microhouse']",30227
spotify:track:6ZRQYzpp9jqOqeNsMw8YCm,Moscow Reisen,rnightscales,375.2381,-11.662,125.978,3,1,1,0.399,0.835,0.0344,2.53e-06,0.946,0.251,0.143,False,25,28,['minimal dub'],19946
spotify:track:1ALu7XvI72BbCUN79GsyjK,Moscow Reisen,rnightscales,280.4762,-9.312,125.998,4,3,0,0.619,0.885,0.0367,6.22e-05,0.897,0.108,0.445,False,7,44,"['dub techno', 'electronica', 'float house', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house', 'techno']",37849
spotify:track:01HyeZEyTgIlFDPjMz82HY,Moscow Reisen,rnightscales,438.1296,-9.114,120.0,4,10,1,0.8,0.818,0.0525,0.000647,0.882,0.018,0.261,False,18,43,"['deep house', 'electronica', 'float house', 'microhouse']",30227
spotify:track:226BBGoWgtoh9Tr6WQdoad,Moscow Reisen,rnightscales,369.8931,-7.263,127.005,4,9,0,0.719,0.769,0.064,0.0163,0.856,0.056,0.292,False,5,42,['experimental techno'],39159
spotify:track:0bpyXUssLjbz7M5jRkUgwB,Moscow Reisen,rnightscales,317.5347,-5.621,123.002,4,1,0,0.662,0.919,0.0519,0.0426,0.956,0.24,0.362,False,3,42,['experimental techno'],39159
spotify:track:7lt66vrwKAy8j0KED11D2Q,Moscow Reisen,rnightscales,306.74033,-8.577,127.01,4,11,1,0.62,0.788,0.0571,0.00739,0.735,0.281,0.0488,False,31,45,"['dark post-punk', 'grave wave', 'nu gaze']",76979
spotify:track:32uupWMt6AvQyoVxYBSotj,Moscow Reisen,rnightscales,338.0,-10.125,127.976,4,1,0,0.586,0.973,0.0971,0.018,0.695,0.107,0.202,False,23,27,"['minimal dub', 'modular techno']",17706
spotify:track:5hxeyTYbAIWpOtlLNx8EdI,Moscow Reisen,rnightscales,283.76,-7.834,115.973,4,1,0,0.703,0.82,0.0635,0.00586,0.686,0.361,0.747,False,13,32,"['dark clubbing', 'destroy techno', 'french techno']",13922
spotify:track:0AuNzQsY8oeG1oNo60cGFr,Moscow Reisen,rnightscales,244.02667,-7.027,122.02,4,11,0,0.695,0.726,0.0453,0.00565,0.694,0.259,0.133,False,16,32,"['dark clubbing', 'destroy techno', 'french techno']",13922
spotify:track:2C7xpa7jCPlxAtCrbvu98e,Moscow Reisen,rnightscales,342.72913,-9.596,123.998,4,1,1,0.726,0.679,0.0441,0.000631,0.907,0.111,0.123,False,10,45,"['deep minimal techno', 'minimal techno', 'tech house']",131349
spotify:track:5b9xn87FfLBWVFIGXfnapo,Moscow Reisen,rnightscales,297.24,-6.019,126.0,4,2,1,0.686,0.935,0.0418,0.0018,0.782,0.407,0.196,False,27,32,"['dark clubbing', 'destroy techno', 'french techno']",13922
spotify:track:4x0PSbiNZ3Xjh2XrJ3Vplf,Moscow Reisen,rnightscales,346.0,-8.525,130.004,4,6,1,0.701,0.887,0.0442,0.00285,0.744,0.464,0.0747,False,22,29,['minimal dub'],13994
spotify:track:2X3fHk8iTQDwwKawndV3V5,Moscow Reisen,rnightscales,376.0,-10.669,125.978,4,6,1,0.793,0.739,0.0516,5.26e-05,0.822,0.0907,0.261,False,9,34,"['australian techno', 'destroy techno', 'electro']",11463
spotify:track:02XxuIJweZiytrtDBNS9oS,Moscow Reisen,rnightscales,378.37314,-10.115,124.986,4,4,0,0.68,0.938,0.0432,0.00695,0.702,0.262,0.0701,False,0,42,['experimental techno'],39159
spotify:track:3KeKdAvn0WYj6QoOffOQTW,Moscow Reisen,rnightscales,355.4449,-9.029,131.016,4,11,1,0.44,0.927,0.0356,3.14e-05,0.829,0.611,0.0751,False,18,22,['industrial techno'],8384
spotify:track:4HE5Qo7KUrmPOmNkvhvTJt,Moscow Reisen,rnightscales,305.70523,-6.374,114.981,4,10,0,0.798,0.779,0.0642,0.0209,0.907,0.122,0.136,False,37,37,"['chinese electronic', 'fluxwork']",27591
spotify:track:7djiUv7DmQFsMh1XG1Wrzx,Moscow Reisen,rnightscales,379.35715,-10.265,123.996,4,7,1,0.592,0.874,0.0319,8.29e-05,0.851,0.128,0.041,False,15,18,['experimental techno'],3514
spotify:track:24MSzI4mHskTBIQMpAyOJO,Moscow Reisen,rnightscales,279.3534,-8.54,121.994,4,9,0,0.793,0.543,0.0481,0.000188,0.00767,0.0597,0.291,False,9,49,"['bass music', 'canadian electronic', 'electronica', 'float house', 'future garage', 'wonky']",70130
spotify:track:1IRlNMNswiIy9BEspPijvW,Moscow Reisen,rnightscales,442.92685,-10.886,123.004,4,1,1,0.879,0.401,0.1,0.257,0.929,0.106,0.0315,False,14,19,"['minimal dub', 'spanish techno']",4484
spotify:track:3V1oeP60i7Er7QbwzQTYdO,Moscow Reisen,rnightscales,293.66248,-10.724,120.006,4,2,1,0.752,0.556,0.0421,0.0245,0.805,0.101,0.323,False,33,37,"['chinese electronic', 'fluxwork']",27591
spotify:track:6ptNjIdz5bFCSdTTZfrqKs,Moscow Reisen,rnightscales,334.90726,-6.034,122.017,3,1,1,0.691,0.99,0.062,0.00532,0.865,0.108,0.0887,False,20,23,['mandible'],7524
spotify:track:3nXNsbhqpb7iXnmUe0Kiw1,Moscow Reisen,rnightscales,328.2773,-8.767,126.998,4,8,1,0.755,0.973,0.0758,0.0716,0.906,0.107,0.565,False,3,42,['experimental techno'],39159
spotify:track:5MAO2sUCN7GDEQQpQYkhrs,Moscow Reisen,rnightscales,196.64883,-6.795,119.983,4,2,1,0.639,0.971,0.0538,0.0159,0.903,0.0794,0.297,False,6,14,['experimental techno'],2226
spotify:track:0IkNpIjtQYM9SJxlxzwLv6,Moscow Reisen,rnightscales,349.73734,-8.127,132.989,4,1,1,0.682,0.843,0.0444,0.000176,0.81,0.35,0.0653,False,21,18,['experimental techno'],3514
spotify:track:0NRZUQnZirr9FT94ts7Lf3,Moscow Reisen,rnightscales,426.81738,-6.492,126.006,4,7,0,0.599,0.831,0.0353,0.0152,0.91,0.133,0.0371,False,1,3,[],247
spotify:track:3LlSfzCnE246cphfSqTa3C,Moscow Reisen,rnightscales,404.84784,-11.183,124.007,4,5,0,0.664,0.609,0.0364,0.0413,0.907,0.108,0.409,False,0,41,['progressive house'],9224
spotify:track:5LTp6BUKBI2njIFECwPjn9,Moscow Reisen,rnightscales,482.21756,-9.362,125.988,3,1,0,0.5,0.864,0.0389,0.0141,0.885,0.144,0.0309,False,0,52,['french techno'],46339
spotify:track:6oOfdWiMDjkGzjs651RV9E,Moscow Reisen,rnightscales,402.89908,-7.88,126.005,4,7,1,0.746,0.983,0.0424,5.04e-05,0.829,0.127,0.0282,False,22,32,"['ambient techno', 'float house', 'lo-fi house', 'new isolationism', 'outsider house']",9783
spotify:track:4rAkYSAMT2uENdngv8kKyr,Moscow Reisen,rnightscales,324.15057,-8.163,127.998,4,11,1,0.603,0.897,0.0461,0.00425,0.637,0.113,0.387,False,7,9,"['ebm', 'electro-industrial']",3715
spotify:track:3WXVTaVsBbzxHGqysTBLRQ,Moscow Reisen,rnightscales,352.9457,-13.271,128.011,4,1,1,0.791,0.809,0.0394,0.00189,0.909,0.11,0.258,False,24,34,['minimal dub'],11462
spotify:track:1tA9wVYpDOEiFiPqCXIpkb,Moscow Reisen,rnightscales,428.93973,-7.374,120.194,4,7,1,0.807,0.974,0.0539,4.11e-06,0.95,0.0745,0.284,False,28,31,['electra'],40784
spotify:track:2GYOqc6Xp2zKTazQUqOE3d,Moscow Reisen,rnightscales,323.7745,-10.593,133.009,4,8,1,0.867,0.475,0.0435,0.502,0.908,0.11,0.347,False,31,42,"['industrial techno', 'minimal dub']",41306
spotify:track:5UB05O2iTUuGFFg02wTT3o,Moscow Reisen,rnightscales,374.2556,-9.593,113.301,5,8,1,0.74,0.388,0.0403,0.0101,0.877,0.07,0.107,False,9,42,"['bass music', 'chillstep', 'downtempo bass', 'drumfunk', 'future garage', 'minimal dnb', 'substep']",27281
spotify:track:3JaV2GOaA1t9QdywPNZN0g,Moscow Reisen,rnightscales,480.0,-11.605,128.019,4,1,1,0.716,0.59,0.0368,0.026,0.827,0.104,0.43,False,20,24,['aussietronica'],4192
spotify:track:6BPDQjEbmCYjJBt63L6Re8,Moscow Reisen,rnightscales,390.54312,-10.967,126.002,5,7,1,0.716,0.89,0.0426,0.113,0.837,0.0804,0.0384,False,4,20,"['minimal dub', 'spanish techno']",4556
spotify:track:2RKTVARuGsyWA37OPsz39M,Moscow Reisen,rnightscales,337.2093,-7.729,131.89,4,10,0,0.788,0.801,0.0582,0.000379,0.856,0.101,0.116,False,11,20,"['minimal dub', 'spanish techno']",4556
spotify:track:3Q5YJa6lQdYMHfTu4WeKN3,Moscow Reisen,rnightscales,440.66965,-9.224,129.982,4,4,0,0.709,0.873,0.0541,0.00121,0.874,0.11,0.034,False,21,29,['minimal dub'],13994
spotify:track:3nfwC8nD8dohiDQQcczpX4,Moscow Reisen,rnightscales,469.0502,-10.191,128.002,5,6,0,0.795,0.867,0.11,0.103,0.925,0.152,0.429,False,4,19,"['minimal dub', 'new isolationism', 'swedish techno']",4178
spotify:track:7339GsLMc3cJDQXYv4yAEU,Moscow Reisen,rnightscales,349.32443,-7.239,122.976,5,5,1,0.743,0.978,0.0555,0.00587,0.795,0.0741,0.139,False,16,29,['minimal dub'],13994
spotify:track:6sBkuQUClR0XKexut2Rrfy,Moscow Reisen,rnightscales,361.5597,-9.924,130.978,4,0,1,0.52,0.931,0.0429,0.00206,0.85,0.287,0.398,False,23,22,['industrial techno'],8384
spotify:track:2nFcULjm1aIOpqkRDbPXhr,Moscow Reisen,rnightscales,279.71402,-8.587,128.007,4,6,1,0.703,0.793,0.0411,0.00684,0.803,0.522,0.671,False,16,14,['experimental techno'],2226
spotify:track:5gGEyqZ5RyZtEg3UZEE1Ao,Moscow Reisen,rnightscales,333.36023,-5.753,124.005,4,7,1,0.703,0.952,0.0581,0.000187,0.869,0.049,0.345,False,17,22,['indonesian indie'],4171
spotify:track:3OZ9Ug6MGBqph19MhGlVd6,Moscow Reisen,rnightscales,418.10907,-4.673,107.99,4,4,0,0.747,0.994,0.0496,0.000341,0.837,0.0847,0.378,False,0,42,['experimental techno'],39159
spotify:track:3b18h8iRagPomPrJYgHu7E,Moscow Reisen,rnightscales,282.33536,-4.782,152.004,5,8,0,0.726,0.917,0.0509,0.00112,0.924,0.0669,0.644,False,20,42,['experimental techno'],39159
spotify:track:0IEbwjf8wlLqTZ2DJDrcO1,Moscow Reisen,rnightscales,322.3482,-7.693,128.006,4,2,1,0.592,0.968,0.0509,0.000484,0.842,0.639,0.293,False,3,18,['experimental techno'],3514
spotify:track:6R0LPm4apSjtbEFQmoUXxB,Moscow Reisen,rnightscales,333.77985,-6.945,122.007,4,8,0,0.67,0.963,0.0514,0.00279,0.881,0.111,0.551,False,21,42,['experimental techno'],39159
spotify:track:3vBP6yM71sBp30J65mnA05,Moscow Reisen,rnightscales,318.72,-11.535,119.018,4,2,1,0.453,0.917,0.0475,1.61e-06,0.739,0.142,0.0604,False,12,29,['minimal dub'],13994
spotify:track:1X1lkfgvKeGmH6pwla9jWO,Moscow Reisen,rnightscales,384.1853,-6.908,115.013,4,6,0,0.577,0.829,0.0397,0.00106,0.893,0.25,0.358,False,24,27,"['minimal dub', 'new isolationism', 'outsider house']",17494
spotify:track:7b7i17Y61WHIks0y3CSSMY,Moscow Reisen,rnightscales,306.2,-6.609,127.985,4,8,1,0.577,0.942,0.0816,0.000339,0.778,0.049,0.65,False,12,27,['acid techno'],1961
spotify:track:5ipIlaAN8fdW0IXRgOUCci,Moscow Reisen,rnightscales,314.0,-9.674,117.893,4,4,0,0.594,0.828,0.0527,0.00238,0.674,0.118,0.0398,False,4,6,[],446
spotify:track:47c4us0oN5fEee02nTRPx9,Moscow Reisen,rnightscales,360.5,-8.422,134.001,4,0,1,0.646,0.804,0.0782,0.00251,0.907,0.0848,0.138,False,1,0,[],12
spotify:track:2FxMpR67r38tuxPs6EA25k,Moscow Reisen,rnightscales,310.34372,-9.29,123.004,4,9,1,0.683,0.78,0.0541,0.00425,0.873,0.0909,0.405,False,9,37,"['chinese electronic', 'fluxwork']",27591
spotify:track:5p1gTWxxSWUzPmSt8xaV3G,Udo2021,Diogo Sá,230.29333,-11.532,140.03,4,10,0,0.672,0.903,0.0633,2.28e-05,0.863,0.0852,0.623,False,1,3,['nu electro'],240
spotify:track:6jDx0ETyj4hJikaX8HrNzh,Udo2021,Diogo Sá,430.30414,-7.547,127.031,4,7,1,0.796,0.97,0.194,0.000288,0.869,0.406,0.0369,False,1,5,['australian techno'],36
spotify:track:6M6ocigSd503F5NWTug6P9,Udo2021,Diogo Sá,425.4966,-8.779,140.023,4,11,1,0.644,0.957,0.0436,0.0777,0.884,0.113,0.443,False,0,24,[],702
spotify:track:62QMAKV2tG3SVPTEwAAogC,Udo2021,Diogo Sá,384.48,-13.085,140.035,4,11,0,0.638,0.769,0.041,3.5e-05,0.944,0.0995,0.0822,False,0,2,[],29
spotify:track:5GY8M8miz700f4BreT7bRs,Udo2021,Diogo Sá,350.22223,-8.021,134.979,4,2,1,0.594,0.94,0.0661,0.000177,0.911,0.635,0.356,False,27,58,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",130312
spotify:track:7IBZo8C9UW2GfB8a3nmWwI,Udo2021,Diogo Sá,297.1575,-11.339,133.884,4,1,1,0.728,0.793,0.0475,0.00124,0.929,0.391,0.498,False,14,9,[],50
spotify:track:2uczOLmT6Km4oIKVZepG5Z,Cooking With Palms Trax,palmstrax,235.53838,-13.516,149.662,3,0,1,0.531,0.293,0.0428,0.943,0.869,0.106,0.251,False,8,6,[],143
spotify:track:5La9Few5PfobanFMLUT35r,Cooking With Palms Trax,palmstrax,245.0,-16.186,123.181,3,6,1,0.378,0.186,0.0311,0.943,0.952,0.107,0.189,False,19,45,['neo-psychedelic'],20774
spotify:track:5UoaCCka4gNSrSS0Gh3zWH,Cooking With Palms Trax,palmstrax,301.73334,-12.571,139.655,3,11,0,0.456,0.433,0.0325,0.775,0.927,0.222,0.282,False,24,24,[],4311
spotify:track:62LP8ewtUov0Z7p5CoUuKz,Cooking With Palms Trax,palmstrax,635.68,-10.299,93.53,4,0,1,0.491,0.494,0.0761,0.826,0.211,0.108,0.439,False,14,9,[],252
spotify:track:7GbZE9kgtSlj9LfixaD7Go,Cooking With Palms Trax,palmstrax,279.8035,-10.104,160.018,4,9,0,0.507,0.573,0.0452,0.676,1.61e-06,0.149,0.733,False,10,5,[],97
spotify:track:0S5ZoKKZD3bllkvhEoPimZ,Cooking With Palms Trax,palmstrax,229.57333,-13.487,82.067,4,9,1,0.596,0.313,0.044,0.853,0.201,0.0601,0.489,False,54,78,"['funk', 'motown', 'quiet storm', 'soul']",1081861
spotify:track:5N8UywfCwfnR2tqKCKpnP1,Cooking With Palms Trax,palmstrax,215.8411,-11.631,123.55,4,4,0,0.531,0.423,0.04,0.743,0,0.476,0.758,False,12,6,[],65
spotify:track:2zFtsZPoYpgI2RyjMeHBz0,Cooking With Palms Trax,palmstrax,244.06667,-14.486,82.267,4,4,0,0.46,0.229,0.0303,0.842,0.782,0.119,0.213,False,16,33,['slowcore'],5831
spotify:track:2Ay94t8lOfORakdxpkZgdt,Cooking With Palms Trax,palmstrax,278.64856,-9.415,106.16,4,3,0,0.545,0.63,0.0357,0.642,0.000136,0.0926,0.771,False,14,11,[],191
spotify:track:43nbCP9vifkriDTXrp8wD1,Cooking With Palms Trax,palmstrax,209.8698,-14.698,86.268,5,10,0,0.451,0.285,0.0404,0.807,0.917,0.101,0.199,False,11,5,['proto-techno'],131
spotify:track:03wpSoF5jgbHyVcrdvL9t1,Cooking With Palms Trax,palmstrax,606.88,-15.164,137.997,4,7,1,0.459,0.162,0.0397,0.911,0.783,0.0891,0.0392,False,38,63,"['alternative rock', 'art pop', 'dream pop', 'indie rock', 'nu gaze', 'reading indie', 'shoegaze']",397541
spotify:track:54BUySAW4jB19Z0RxTCqRF,Cooking With Palms Trax,palmstrax,338.65533,-8.967,136.002,4,0,0,0.716,0.468,0.0365,0.585,0.871,0.0604,0.351,False,17,10,[],163
spotify:track:2dToqpuOPOwKetbmAZ9rqR,Cooking With Palms Trax,palmstrax,262.66666,-13.035,130.477,4,3,1,0.688,0.331,0.0325,0.95,0.518,0.112,0.336,False,22,14,[],428
spotify:track:6oJKXuSp3d7birgxRQsLkA,Cooking With Palms Trax,palmstrax,326.02902,-8.566,96.711,4,0,1,0.805,0.49,0.0694,0.164,0.865,0.087,0.531,False,18,17,[],479
spotify:track:6E1lTM1xFJNnQJcJFz7X4l,Cooking With Palms Trax,palmstrax,376.60162,-15.141,181.164,3,5,1,0.625,0.505,0.0491,0.277,0.903,0.0838,0.76,False,22,14,[],44
spotify:track:74y6zBeNDc7lG3wa0gMQdv,Cooking With Palms Trax,palmstrax,332.78375,-9.816,144.698,4,9,0,0.659,0.55,0.0311,0.443,0.544,0.0995,0.402,False,16,12,[],44
spotify:track:5EPxW77cRAlHiDdDinpg4F,Cooking With Palms Trax,palmstrax,258.83783,-9.088,100.278,4,8,1,0.395,0.599,0.0779,0.0309,0.00355,0.114,0.852,False,20,13,[],153
spotify:track:11znpv1k8yNx8MpNffK0Kz,Cooking With Palms Trax,palmstrax,297.0655,-9.723,90.142,4,7,1,0.715,0.629,0.0961,0.0548,0.616,0.123,0.827,False,18,14,[],326
spotify:track:4ywt29HXkPYyrw3uIrVUYy,Cooking With Palms Trax,palmstrax,285.17523,-9.303,195.926,4,5,1,0.527,0.838,0.0458,0.0102,0.783,0.374,0.756,False,14,12,[],46
spotify:track:4JPhYQpcVWIobC69sYlIYu,Cooking With Palms Trax,palmstrax,286.61334,-13.158,105.907,4,1,0,0.762,0.744,0.0492,0.232,0.00077,0.0613,0.814,False,18,24,"['coupe-decale', 'gabonese pop', 'makossa', 'zouglou']",2633
spotify:track:6vLDslvs9LH1CrS16RhAnW,Cooking With Palms Trax,palmstrax,405.68237,-11.729,88.864,4,7,0,0.75,0.6,0.0372,0.0465,0.000465,0.309,0.922,False,19,9,[],68
spotify:track:2BWqryIOUuKiFTzGsyt6Hm,Cooking With Palms Trax,palmstrax,344.38666,-11.02,101.139,4,4,0,0.803,0.857,0.0597,0.0456,0.0181,0.32,0.673,False,11,9,[],90
spotify:track:74UXGgG5UMSZGFbk4oOF8z,Cooking With Palms Trax,palmstrax,370.44,-7.915,99.375,4,0,1,0.886,0.578,0.0905,0.0824,0.00465,0.0517,0.805,False,17,15,[],2206
spotify:track:7nwzQHZquNkoUAVVvbj1Ae,Cooking With Palms Trax,palmstrax,375.73334,-9.88,110.424,4,7,1,0.826,0.637,0.0503,0.212,0.0206,0.053,0.866,False,16,32,"['afropop', 'ugandan pop', 'world']",16833
spotify:track:5lNJfmfGVaHdr2l2bgKRKc,Cooking With Palms Trax,palmstrax,315.94666,-8.328,100.651,4,11,0,0.704,0.759,0.0508,0.393,0.000301,0.112,0.883,False,0,14,[],159
spotify:track:2hKYebmyy51B3g7JOldaT9,Cooking With Palms Trax,palmstrax,189.50667,-13.048,107.284,4,4,0,0.783,0.806,0.0786,0.28,0.000319,0.578,0.857,False,13,46,"['axe', 'mpb', 'pagode', 'samba reggae']",76433
spotify:track:6LnJAdNFlIZoLbIR3zHWie,Cooking With Palms Trax,palmstrax,181.0,-9.507,169.955,4,9,0,0.565,0.58,0.0742,0.217,0.000684,0.283,0.757,False,0,44,"['bossa nova', 'brazilian jazz', 'jazz funk', 'psicodelia brasileira']",25563
spotify:track:3eqcjoJ8mZIu8wbLwmQedl,Cooking With Palms Trax,palmstrax,242.81332,-12.317,107.504,4,5,1,0.804,0.715,0.0495,0.487,0.00467,0.369,0.862,False,28,51,"['axe', 'brazilian soul', 'mpb', 'pagode', 'samba']",156625
spotify:track:6Iob8qYmUUTenQRi4u3tfs,Cooking With Palms Trax,palmstrax,199.8,-12.784,100.058,4,4,0,0.666,0.583,0.0836,0.255,0,0.251,0.766,False,39,69,"['bossa nova', 'mpb', 'musica alagoana']",1783737
spotify:track:5MmNXXGdX7R1NxXiTLcdsH,Cooking With Palms Trax,palmstrax,145.57333,-10.104,100.349,4,5,1,0.668,0.728,0.144,0.618,3.12e-05,0.27,0.794,False,14,17,['brazilian boogie'],478
spotify:track:1vukN4xQK9lAsC0nAki8v5,Cooking With Palms Trax,palmstrax,125.26667,-6.441,108.998,4,0,0,0.521,0.604,0.0434,0.71,0,0.508,0.937,False,19,23,[],93
spotify:track:0FdqWkTy7exAYAVOsDfRqL,Cooking With Palms Trax,palmstrax,176.258,-11.97,99.698,4,5,0,0.658,0.691,0.102,0.675,0.0247,0.194,0.559,False,13,31,[],327
spotify:track:7idNapSLaJMRTfIk5nPE0U,Cooking With Palms Trax,palmstrax,235.11845,-7.751,181.607,3,10,0,0.389,0.482,0.0986,0.482,0.175,0.142,0.686,False,38,34,['afrobeat fusion'],2876
spotify:track:261oqGIHQWXeBWoLNsnMDm,Cooking With Palms Trax,palmstrax,291.27338,-7.812,119.975,4,0,0,0.625,0.624,0.139,0.306,0,0.135,0.769,False,17,11,['taarab'],16
spotify:track:6nWwcbeoVZR4fYf90bIakY,Cooking With Palms Trax,palmstrax,250.13333,-13.852,106.003,4,4,0,0.7,0.761,0.0393,0.146,0.00127,0.0512,0.942,False,24,22,['gabonese pop'],1797
spotify:track:6Q1UOuVc3lzFv7PIMEeGB1,Cooking With Palms Trax,palmstrax,231.97601,-6.595,112.354,3,6,1,0.591,0.88,0.0666,0.135,0.0983,0.203,0.927,False,15,14,['zouglou'],1227
spotify:track:54rBmS4U8tSTYNCncS748p,Cooking With Palms Trax,palmstrax,219.64,-17.357,120.384,4,0,1,0.656,0.451,0.0808,0.309,0.0188,0.616,0.679,False,13,29,['afro-funk'],755
spotify:track:5wBNyKN2rfsZxrhalDGHxY,Cooking With Palms Trax,palmstrax,270.3482,-7.981,106.144,4,6,0,0.781,0.877,0.0703,0.363,0.156,0.123,0.964,False,19,26,['afro-funk'],1341
spotify:track:21NFz5BF65gCjxxdIFzC6H,Cooking With Palms Trax,palmstrax,365.6661,-10.194,109.017,4,4,0,0.77,0.855,0.0447,0.207,0.457,0.043,0.719,False,13,5,[],24
spotify:track:0sqfH5zANwyf4BygwAUxbW,Cooking With Palms Trax,palmstrax,230.54668,-8.565,122.942,4,10,1,0.625,0.835,0.0557,0.327,0.0485,0.323,0.846,False,12,15,['gumbe'],882
spotify:track:3OYSaCphAHHPTW0XgfqzJF,Cooking With Palms Trax,palmstrax,384.06522,-10.476,129.284,4,4,0,0.571,0.605,0.0808,0.285,0.0004,0.188,0.782,False,18,15,['morna'],778
spotify:track:5tjJJB4s0gcalH5XhWgJFQ,Cooking With Palms Trax,palmstrax,307.8966,-6.311,127.318,4,9,0,0.665,0.879,0.0329,0.0862,5.47e-05,0.454,0.974,False,12,8,[],87
spotify:track:53OX7XBnbhhzNuuGEBauJx,Cooking With Palms Trax,palmstrax,269.9668,-10.338,130.683,4,2,1,0.723,0.732,0.0398,0.259,0.259,0.13,0.804,False,8,12,[],202
spotify:track:3QlvctCnuQIitnto01NARE,Cooking With Palms Trax,palmstrax,373.16254,-5.709,128.011,4,5,1,0.674,0.713,0.173,0.0331,0.00323,0.277,0.589,False,14,8,[],169
spotify:track:4ivH1TtQELnn9KEtszWfYI,Cooking With Palms Trax,palmstrax,221.5,-7.405,122.904,4,9,1,0.718,0.73,0.0292,0.54,0.0137,0.147,0.729,False,44,43,"['arab groove', 'arab pop', 'belly dance', 'libyan pop']",21779
spotify:track:7cdOerBPLD5AZCbFR0ITTH,Cooking With Palms Trax,palmstrax,356.74976,-10.323,89.935,3,9,0,0.354,0.584,0.16,0.455,7.52e-06,0.349,0.776,False,7,4,[],120
